Individuals,Codes,Time_Body_Acceleration.mean...X,Time_Body_Acceleration.mean...Y,Time_Body_Acceleration.mean...Z,Time_Gravity_Acceleration.mean...X,Time_Gravity_Acceleration.mean...Y,Time_Gravity_Acceleration.mean...Z,Time_Body_Acceleration_Jerk.mean...X,Time_Body_Acceleration_Jerk.mean...Y,Time_Body_Acceleration_Jerk.mean...Z,Time_Body_Gyroscopic.mean...X,Time_Body_Gyroscopic.mean...Y,Time_Body_Gyroscopic.mean...Z,Time_Body_Gyroscopic_Jerk.mean...X,Time_Body_Gyroscopic_Jerk.mean...Y,Time_Body_Gyroscopic_Jerk.mean...Z,Time_Body_Acceleration_Magnitude.mean..,Time_Gravity_Acceleration_Magnitude.mean..,Time_Body_Acceleration_Jerk_Magnitude.mean..,Time_Body_Gyroscopic_Magnitude.mean..,Time_Body_Gyroscopic_Jerk_Magnitude.mean..,Frequency_Body_Acceleration.mean...X,Frequency_Body_Acceleration.mean...Y,Frequency_Body_Acceleration.mean...Z,Frequency_Body_Acceleration.meanFreq...X,Frequency_Body_Acceleration.meanFreq...Y,Frequency_Body_Acceleration.meanFreq...Z,Frequency_Body_Acceleration_Jerk.mean...X,Frequency_Body_Acceleration_Jerk.mean...Y,Frequency_Body_Acceleration_Jerk.mean...Z,Frequency_Body_Acceleration_Jerk.meanFreq...X,Frequency_Body_Acceleration_Jerk.meanFreq...Y,Frequency_Body_Acceleration_Jerk.meanFreq...Z,Frequency_Body_Gyroscopic.mean...X,Frequency_Body_Gyroscopic.mean...Y,Frequency_Body_Gyroscopic.mean...Z,Frequency_Body_Gyroscopic.meanFreq...X,Frequency_Body_Gyroscopic.meanFreq...Y,Frequency_Body_Gyroscopic.meanFreq...Z,Frequency_Body_Acceleration_Magnitude.mean..,Frequency_Body_Acceleration_Magnitude.meanFreq..,Frequency_Body_Acceleration_Jerk_Magnitude.mean..,Frequency_Body_Acceleration_Jerk_Magnitude.meanFreq..,Frequency_Body_Gyroscopic_Magnitude.mean..,Frequency_Body_Gyroscopic_Magnitude.meanFreq..,Frequency_Body_Gyroscopic_Jerk_Magnitude.mean..,Frequency_Body_Gyroscopic_Jerk_Magnitude.meanFreq..,angle.Time_Body_AccelerationMean.gravity.,angle.Time_Body_Acceleration_JerkMean..gravityMean.,angle.Time_Body_GyroscopicMean.gravityMean.,angle.Time_Body_Gyroscopic_JerkMean.gravityMean.,angle.X.gravityMean.,angle.Y.gravityMean.,angle.Z.gravityMean.
23,6,0.274038008,-0.021655384,-0.104256776,-0.391564963,0.438434067,0.918782825,0.083178761,0.01535144,-0.006282351,-0.011339972,-0.105052917,0.111078595,-0.102024923,-0.037244975,-0.062199163,-0.962959197,-0.962959197,-0.987010197,-0.949418001,-0.984557479,-0.970037238,-0.982072296,-0.977515214,-0.424151161,0.063768882,0.298416658,-0.986204659,-0.988230264,-0.982415512,0.206066869,0.098274577,0.230107946,-0.979676078,-0.968469136,-0.984238808,0.131455434,-0.147231394,0.289184531,-0.967747053,0.035932117,-0.985905704,0.338094711,-0.966239348,0.102453271,-0.981846854,0.225885069,0.015728164,-0.008233395,0.105744482,0.005207004,0.533234986,-0.232646383,-0.781769062
24,1,0.276980816,-0.02254464,-0.110595953,0.959701081,-0.115116242,-0.14091003,0.073193898,0.012125459,-0.011640139,-0.054512687,-0.065843588,0.097200632,-0.062531168,-0.050289501,-0.073983552,-0.299983614,-0.299983614,-0.399722201,-0.403064157,-0.507824746,-0.492419803,-0.203193741,-0.344493013,-0.312046342,-0.067892712,0.027526802,-0.509628169,-0.352829307,-0.469920224,-0.253177489,-0.439634006,-0.400928134,-0.468295081,-0.479841433,-0.391447921,-0.055099196,0.047995666,-0.22467155,-0.434618912,0.153588268,-0.418641047,0.102850168,-0.534509164,0.351492002,-0.571594392,0.209200418,-0.003030037,-0.102713928,0.046567115,-0.137551607,-0.830330757,0.162412044,0.12012144
24,2,0.269881107,-0.025197943,-0.114248611,0.906369501,-0.237498409,-0.227134869,0.08623101,-0.015081605,-0.013235365,0.088316377,-0.105932947,0.02482907,-0.146800846,-0.031735058,-0.049842723,-0.226402822,-0.226402822,-0.488487621,-0.33443584,-0.658751629,-0.395790554,-0.252412542,-0.312792211,-0.502463283,-0.271713647,-0.099924212,-0.515644617,-0.527604244,-0.483390988,-0.39283127,-0.508876718,-0.426530075,-0.503188685,-0.546620981,-0.372182912,-0.187707848,-0.067744122,-0.343569679,-0.322300989,-0.113727065,-0.429800779,0.007767268,-0.564664995,-0.061240209,-0.64611467,0.012225903,-0.019069456,-0.009322667,-0.197302297,0.182384803,-0.682918761,0.2471224,0.181479912
24,3,0.288631209,-0.014573035,-0.10481882,0.950883417,-0.128326711,-0.140123155,0.080261983,-0.004473163,-0.008469159,-0.086706901,-0.054230025,0.111973651,-0.091414501,-0.029176631,-0.041205541,-0.073769916,-0.073769916,-0.263106945,-0.304965806,-0.497152238,-0.222324293,-0.086182975,-0.173825084,-0.54166387,-0.011684872,0.201299074,-0.376175795,-0.225824357,-0.250000183,-0.398144618,-0.415305378,-0.297520698,-0.272469212,-0.433475432,-0.396286646,-0.054528737,0.093588464,0.020840958,-0.023170163,-0.036441608,-0.200830137,-0.001985371,-0.374298687,0.164772643,-0.474449926,0.099729221,-0.056307179,0.007060703,0.055150881,-0.037921636,-0.819838804,0.171762155,0.120057896
24,4,0.27347569,-0.01312551,-0.103041061,0.919637604,0.182254652,0.109559621,0.076331853,0.004767026,-0.001133002,-0.035622962,-0.07501327,0.080044023,-0.095178266,-0.040616936,-0.051596655,-0.968979156,-0.968979156,-0.985555822,-0.964633252,-0.991306425,-0.989529507,-0.9627732,-0.966991781,-0.016599298,0.00154835,0.097262959,-0.988857403,-0.979228238,-0.9819713,0.187752124,-0.088446399,-0.004461784,-0.985676524,-0.981200181,-0.974686891,0.04103272,-0.281538204,-0.046643085,-0.968905031,0.094383169,-0.984469963,0.35354437,-0.977973721,-0.10380454,-0.990854751,0.212296511,0.020558751,-0.005030367,-0.001063012,-0.03704403,-0.765209815,-0.042655703,-0.05584137
24,5,0.280348884,-0.014478534,-0.108222554,0.96644228,-0.145201301,-0.05305854,0.074617742,0.010983969,-0.003587749,-0.027861151,-0.069254667,0.077124615,-0.099194772,-0.043173861,-0.051718038,-0.950061018,-0.950061018,-0.977620954,-0.954518594,-0.982387269,-0.984183634,-0.948970158,-0.953817599,0.105320737,-0.093135741,0.001460728,-0.981161641,-0.967720592,-0.974170468,0.207088444,-0.131947804,0.081477375,-0.958540187,-0.970426494,-0.970133388,-0.289553438,-0.129026964,-0.065061344,-0.960066088,-0.049998638,-0.972251355,0.293291553,-0.963922314,-0.221536877,-0.981119238,0.144869051,0.012943744,0.02083739,-0.0355583,0.001217193,-0.857865247,0.182908385,0.058675342
24,6,0.272850495,-0.017355521,-0.107236237,-0.359292534,0.738430699,0.68383991,0.080721233,0.011981952,-0.005892258,-0.014367993,-0.095553805,0.111730746,-0.10281381,-0.038232371,-0.062411697,-0.971854043,-0.971854043,-0.985529271,-0.953791513,-0.982780874,-0.975893687,-0.980830362,-0.976634816,-0.401945415,0.280889023,0.242669192,-0.985998547,-0.982140614,-0.98154969,0.152359887,0.075304113,0.086269203,-0.976570564,-0.96611198,-0.981093036,0.213437011,-0.181215229,0.258571516,-0.973171068,0.081124557,-0.983108084,0.347309299,-0.964001383,0.054427934,-0.978596741,0.261813945,0.0169966,0.003737683,0.043125407,0.008245363,0.510360052,-0.494414755,-0.505943181
25,1,0.278992759,-0.018647762,-0.108737636,0.937483114,-0.127315871,0.188416273,0.072172071,0.003511152,-0.003350987,-0.015630538,-0.082076807,0.086786874,-0.102377269,-0.039898652,-0.051269622,-0.40528943,-0.40528943,-0.538291425,-0.394362401,-0.678466069,-0.609038909,-0.251880271,-0.533563221,-0.347641743,-0.163298427,-0.14448739,-0.625595377,-0.4344552,-0.659286393,-0.22350051,-0.546138786,-0.463291946,-0.41190972,-0.67875035,-0.561322951,-0.333688632,-0.327099559,-0.196973168,-0.566060023,0.05264931,-0.564591342,0.135338842,-0.562733253,-0.151513801,-0.770300896,-0.003633975,-0.031360119,0.097138915,0.034640032,0.026991125,-0.778510626,0.170914296,-0.11124425
25,2,0.277995411,-0.026986352,-0.12621044,0.92769324,-0.217641282,0.108230987,0.074004144,0.00925514,-0.011690681,0.055612192,-0.109437658,0.099622739,-0.126481161,-0.0281453,-0.054045222,-0.305772199,-0.305772199,-0.679160844,-0.3186347,-0.777106027,-0.521649839,-0.380150805,-0.542931828,-0.593367433,-0.379518455,-0.463511984,-0.668208156,-0.640849425,-0.793266971,-0.41029411,-0.601971415,-0.612389228,-0.476144999,-0.618579913,-0.575169716,-0.380037334,-0.549103239,-0.254971244,-0.527907562,-0.273261579,-0.654795111,0.027897184,-0.56715347,-0.414531993,-0.822403906,-0.051161727,0.013704753,0.026151951,-0.201479438,0.056269867,-0.750122417,0.233730368,-0.054554242
25,3,0.291329666,-0.021017052,-0.107192377,0.929627532,-0.072427018,0.218795958,0.110656929,-0.019541663,-0.011334879,0.002991129,-0.101115076,0.098075025,-0.127952445,-0.041520335,-0.064207812,-0.220108595,-0.220108595,-0.500483331,-0.216082566,-0.664713625,-0.372245193,-0.196381054,-0.556097089,-0.554632665,-0.173414057,-0.152008269,-0.525789451,-0.415699644,-0.686843959,-0.419732508,-0.544902333,-0.423798006,-0.217799724,-0.632916352,-0.410311448,-0.269850388,-0.474769377,-0.191973775,-0.288154788,-0.172165638,-0.471642112,-0.000259638,-0.485763582,-0.159588771,-0.687034281,-0.101278803,-0.07107758,-0.085401899,0.019177076,0.050637296,-0.779900816,0.133510787,-0.133506944
25,4,0.278541482,-0.014769681,-0.10916044,0.865686078,0.208287142,0.167140956,0.075208701,0.004854159,0.002107608,-0.035205209,-0.074800271,0.085278389,-0.095480138,-0.039165142,-0.049559564,-0.970409337,-0.970409337,-0.989545142,-0.966568719,-0.99286465,-0.991405498,-0.959117259,-0.974776131,-0.031639835,0.125306723,0.108178546,-0.992478846,-0.982957003,-0.986326396,0.176656277,-0.040813019,0.058716622,-0.988002552,-0.983827801,-0.97580589,0.136192219,-0.300483308,0.036869079,-0.967017993,0.194658204,-0.987941826,0.300439878,-0.979350914,-0.091144149,-0.991781702,0.253370241,0.007954624,-0.007330655,0.042691187,-0.050462011,-0.701692021,-0.064566458,-0.098497536
25,5,0.278013702,-0.016356973,-0.107352958,0.929794733,-0.159316786,0.201182106,0.07523373,0.00663214,-0.006228088,-0.024794675,-0.069887685,0.085268544,-0.100473698,-0.041829463,-0.055697906,-0.972663592,-0.972663592,-0.984647071,-0.967077443,-0.985091991,-0.990093203,-0.959846189,-0.974051231,0.034352823,0.000927704,0.195387683,-0.988404655,-0.972554453,-0.984832251,0.186395511,-0.108166389,0.086807889,-0.968078525,-0.978399885,-0.970456863,-0.18580265,-0.224933997,-0.069934471,-0.972355393,0.153959875,-0.982294171,0.3084475,-0.9689725,-0.169383482,-0.98401783,0.081160618,-0.006093155,0.012727049,0.005183333,0.025998462,-0.745256263,0.192584862,-0.120205382
25,6,0.250791829,-0.018894366,-0.10042883,-0.461102531,0.62065892,0.526353818,0.087907169,0.028461931,-0.030717944,0.003727235,-0.071640173,0.139718671,-0.101646999,-0.042671887,-0.059692215,-0.560477776,-0.560477776,-0.962161356,-0.809688545,-0.969783262,-0.929147371,-0.784945819,-0.816197954,-0.403359505,-0.080009398,-0.031556226,-0.972859086,-0.946802004,-0.962632675,-0.04161132,-0.279813646,-0.109253587,-0.890517539,-0.946259639,-0.924536861,-0.205003716,-0.262888528,-0.139861214,-0.774481944,-0.241575056,-0.960083147,0.20049394,-0.910126994,-0.334849565,-0.968251609,0.08599034,0.068308474,0.203259966,-0.063753166,0.026301277,0.58605005,-0.452959325,-0.416502209
26,1,0.279264444,-0.015425959,-0.108927011,0.960647755,-0.133922185,0.1087387,0.065230374,0.019671214,-0.006183058,-0.003340859,-0.084150765,0.085106925,-0.099411456,-0.045653828,-0.049224055,-0.223399172,-0.223399172,-0.290758025,-0.392092024,-0.512398826,-0.32195955,-0.146702157,-0.339539646,-0.29929391,-0.053962303,0.240364344,-0.364226764,-0.298531982,-0.39867319,-0.254935529,-0.408094837,-0.245889005,-0.368112906,-0.561827766,-0.318516813,-0.08375961,0.132622789,-0.063103004,-0.379836743,0.1743981,-0.293358341,0.042361659,-0.551927613,0.220811668,-0.619461036,0.194215469,0.046781412,-0.004730995,-0.032503248,-0.028131727,-0.849216658,0.1754506,-0.054232685
26,2,0.272691395,-0.02816338,-0.121943461,0.942095257,-0.246169656,-0.001993106,0.075564532,0.002091717,-0.011708928,-0.024795083,-0.06576018,0.072145897,-0.09755902,-0.03862441,-0.059555839,-0.142874499,-0.142874499,-0.404463896,-0.344427048,-0.64809985,-0.242820756,-0.185528313,-0.499502759,-0.38439386,-0.231358959,-0.189088587,-0.304540556,-0.419344696,-0.639741265,-0.222513915,-0.477676636,-0.378521915,-0.427686571,-0.61711254,-0.342703926,-0.069301713,-0.095641703,-0.21650072,-0.167566383,-0.017224039,-0.294970471,0.057154502,-0.556084778,-0.02551313,-0.673580663,-0.051255951,0.041899555,0.046614306,-0.138231471,-0.02351723,-0.775023345,0.253034783,0.023178595
26,3,0.279284583,-0.01262581,-0.106439619,0.946797272,-0.079900373,0.15390632,0.111470788,-0.007131602,-0.011891143,-0.010752208,-0.100382204,0.0822214,-0.099246528,-0.03726811,-0.051058741,0.114379384,0.114379384,-0.148856266,-0.235314623,-0.41877981,0.022800096,-0.006237,-0.279640056,-0.551438355,0.004440219,0.139974498,-0.201368098,-0.165552378,-0.360114608,-0.521287861,-0.456679627,-0.345015792,-0.125918155,-0.44312621,-0.221388825,-0.109325027,0.042572962,-0.01372893,0.075101685,-0.152993476,-0.153172029,-0.084571897,-0.334509947,0.005991081,-0.472200753,-0.004341009,0.07678477,-0.046174093,0.032927335,0.029925004,-0.843573537,0.138869438,-0.086876215
26,4,0.25824353,-0.007133645,-0.097444869,0.782955612,0.223105562,0.314387627,0.076444323,0.00692239,-0.00780238,-0.037021745,-0.08406485,0.071110947,-0.095984817,-0.040307021,-0.04876272,-0.953079994,-0.953079994,-0.990898436,-0.954052946,-0.994466446,-0.982579546,-0.954299411,-0.967519149,-0.149017576,0.11283024,0.074531373,-0.992025427,-0.985862886,-0.987989983,0.176576951,0.046639017,0.054878446,-0.990144882,-0.981740793,-0.970423694,0.106739302,-0.384197691,0.034511145,-0.952411044,0.089079748,-0.989481943,0.33678674,-0.97646387,-0.185666085,-0.993985448,0.300529364,-0.000268853,0.033411347,-0.001430556,-0.05064272,-0.564801133,-0.077930243,-0.207419647
26,5,0.281127035,-0.016660831,-0.110237796,0.965460892,-0.140315422,0.088414268,0.075357821,0.008173223,-0.002194978,-0.024534584,-0.073138576,0.077670678,-0.100355997,-0.040901199,-0.053254195,-0.968511694,-0.968511694,-0.986985214,-0.968673956,-0.988544825,-0.991993372,-0.958402318,-0.973215155,0.091019127,0.002161849,0.145511757,-0.990586982,-0.976267059,-0.984563921,0.267659899,-0.085458542,0.049295797,-0.969364269,-0.98388591,-0.974459324,-0.166415001,-0.118659609,-0.012085914,-0.97060525,0.066374819,-0.982876889,0.221668476,-0.972333109,-0.144605014,-0.985762256,0.104516778,-0.0052149,0.027238422,0.025671963,0.011571791,-0.853150767,0.179639744,-0.039842893
26,6,0.271645865,-0.019189573,-0.10500254,-0.621309715,0.803015012,0.614523406,0.086650253,0.012442003,-0.006147551,-0.017065624,-0.090322923,0.152436344,-0.100368641,-0.039668272,-0.071153336,-0.976785042,-0.976785042,-0.989970604,-0.951863595,-0.99219798,-0.973262289,-0.983664034,-0.984923124,-0.210237993,0.274378315,0.374613941,-0.989224044,-0.987115081,-0.987308252,0.137090425,0.127044302,0.148820984,-0.988386325,-0.983127999,-0.97017122,0.15304981,-0.066547725,0.206193014,-0.969269114,0.277268279,-0.989138184,0.350704034,-0.97430518,0.111740579,-0.990430914,0.239935478,-4.20E-05,0.02649011,-0.010655001,-7.91E-05,0.695743517,-0.557477087,-0.438577145
27,1,0.276849485,-0.016647878,-0.112822289,0.944759287,-0.187497035,-0.126210937,0.068433197,0.001612303,-0.020752327,-0.085588357,-0.036534816,0.11826775,-0.078616351,-0.04769744,-0.065024755,-0.238853875,-0.238853875,-0.230500549,-0.396638754,-0.562587199,-0.308702374,-0.136783541,-0.312372595,-0.301660254,0.154280392,0.248446349,-0.345482737,-0.194767362,-0.382617092,-0.26872235,-0.226365824,-0.199017302,-0.498017935,-0.534724231,-0.31818238,-0.040573463,0.001985691,-0.128721382,-0.327229406,0.243535984,-0.259934013,0.016210712,-0.519451704,0.148717231,-0.6232882,0.08597568,0.012539493,0.024839015,0.132261638,-0.115751599,-0.780893733,0.211875181,0.110064619
27,2,0.265770254,-0.020095332,-0.123530438,0.868000279,-0.22927866,-0.29464264,0.073476353,-0.014022937,0.006746791,-0.094034489,0.002124994,0.140129856,-0.093751871,-0.050923522,-0.062901372,-0.160589356,-0.160589356,-0.479067422,-0.28614572,-0.699895091,-0.417607401,-0.249688518,-0.418886395,-0.465425792,-0.181356406,-0.261550401,-0.503113856,-0.442465613,-0.608544242,-0.361648357,-0.372671805,-0.454277803,-0.544369229,-0.59409258,-0.400528455,-0.238720732,-0.125411021,-0.430102513,-0.393928937,-0.01268425,-0.460770278,0.116287372,-0.60766773,-0.128116124,-0.719179804,0.184859987,0.030261046,0.017368809,0.036134377,-0.032219893,-0.624493001,0.241188973,0.232688028
27,3,0.297544188,-0.013556447,-0.112837695,0.931380179,-0.166938775,-0.140047614,0.093627322,0.015986947,-0.009850348,-0.159826552,-0.016313159,0.152695028,-0.051581475,-0.064202357,-0.06210437,0.108071383,0.108071383,-0.115421211,-0.164783207,-0.440546586,0.082983155,-0.062672957,-0.241600361,-0.390366905,0.05306111,0.154663328,-0.043782626,-0.170975271,-0.343626396,-0.331351998,-0.29465171,-0.20334131,-0.296628612,-0.402132811,-0.144904904,-0.181812747,0.232186897,0.036723849,0.149816459,0.064020452,0.010857564,0.103796321,-0.359113725,0.098852791,-0.467777769,0.084123192,-0.109720268,0.000934886,0.322535211,-0.165675379,-0.776271949,0.198441893,0.121082833
27,4,0.273941303,-0.01552698,-0.105521913,0.839464714,0.212947021,0.276417431,0.077903896,0.004670724,-0.006112854,-0.037183082,-0.079734565,0.083375281,-0.095163581,-0.039641081,-0.050388356,-0.979481669,-0.979481669,-0.989467178,-0.963565474,-0.994034711,-0.988682108,-0.974057856,-0.974665817,-0.0585153,0.14462579,0.121635059,-0.990839607,-0.985238584,-0.987087721,0.194318821,-0.010579496,0.034772784,-0.987207905,-0.984141119,-0.976848134,0.028063601,-0.159439067,0.021816899,-0.974766467,0.207855627,-0.988773269,0.35792077,-0.979482821,-0.023077409,-0.992390264,0.224975048,-0.000321402,0.025638256,0.021802812,-0.052048136,-0.630309218,-0.066228483,-0.178206664
27,5,0.279566922,-0.016593236,-0.107835818,0.965351492,-0.188504847,-0.005574169,0.074969981,0.012243331,-0.001379503,-0.026731654,-0.06750712,0.071684146,-0.098760508,-0.041747175,-0.051403919,-0.972753287,-0.972753287,-0.98534762,-0.968702957,-0.989532104,-0.990121812,-0.961356141,-0.974146245,0.137804855,0.065458312,0.091256398,-0.987771749,-0.97586868,-0.985111376,0.296143728,-0.032923098,0.055479502,-0.970149629,-0.983731873,-0.980862493,-0.246819626,-0.139056087,0.05763027,-0.973186182,0.177825303,-0.984151646,0.32901436,-0.975525566,-0.165713912,-0.989418483,0.21289531,0.017212057,0.03469934,-0.03700329,0.001785109,-0.833422564,0.212369686,0.025601369
27,6,0.274102492,-0.017986761,-0.107699733,-0.530434605,0.567879494,0.84539238,0.076626855,0.012649109,-0.000685549,-0.019542733,-0.095783957,0.118738361,-0.101147695,-0.036218616,-0.064279785,-0.982091652,-0.982091652,-0.988372774,-0.966917594,-0.994355044,-0.980631847,-0.982915952,-0.98735659,-0.173719388,0.254636552,0.360078542,-0.986679573,-0.985257277,-0.988033129,0.096125602,0.062993066,0.148092919,-0.987028539,-0.986795837,-0.979202019,0.09111011,-0.019569048,0.254804846,-0.981389018,0.368679681,-0.988098903,0.405104859,-0.979890668,0.174311654,-0.993563779,0.348321453,0.021642647,-0.009473448,-0.019023096,-0.021543487,0.631986244,-0.335722056,-0.676515595
28,1,0.281228224,-0.015675972,-0.103714705,0.942930276,-0.229316151,-0.125912861,0.093112223,0.02264866,-0.007629152,-0.105896208,-0.017282217,0.116065911,-0.092974671,-0.051539445,-0.059355248,-0.18066602,-0.18066602,-0.299223359,-0.310775946,-0.546248759,-0.280062183,-0.127912276,-0.356337639,-0.375046889,-0.05612514,-0.01300588,-0.36260198,-0.294548345,-0.498754491,-0.353217732,-0.492410733,-0.301043748,-0.374681072,-0.50468174,-0.255029045,-0.062019697,-0.150925257,-0.155076024,-0.352156842,0.107450069,-0.360811456,0.12301625,-0.514602425,-0.001984668,-0.595965104,-0.076083928,0.006311943,-0.04302484,0.112201222,0.010929004,-0.756715663,0.240524463,0.109302819
28,2,0.262005842,-0.027944394,-0.121514026,0.854508232,-0.333223997,-0.265207858,0.070683187,0.022298541,0.007490817,-0.129362971,0.021225096,0.103720988,-0.080568055,-0.049255213,-0.075261044,-0.186240504,-0.186240504,-0.388086248,-0.263415283,-0.620279798,-0.266101343,-0.190589069,-0.401732939,-0.378981881,-0.085228226,-0.192657392,-0.31886673,-0.358009373,-0.587813565,-0.232074538,-0.362750972,-0.307201518,-0.403636284,-0.522066501,-0.318211,-0.115729101,-0.251074231,-0.303254516,-0.213519365,0.020204764,-0.294433416,0.172325928,-0.53483541,-0.052639559,-0.662505819,0.099131162,0.061758846,0.050281175,0.099432945,-0.036965448,-0.582762522,0.314725066,0.209000813
28,3,0.293642077,-0.022023047,-0.108588974,0.92929168,-0.235897105,-0.121477256,0.097265346,0.01434509,0.001239501,-0.14109631,0.007105643,0.138622426,-0.026649298,-0.057041087,-0.077617393,0.104359217,0.104359217,-0.070756028,-0.068246324,-0.340417306,0.089072175,0.186441734,-0.308161634,-0.351195268,0.011607621,0.202030312,-0.026867698,-0.012703972,-0.365287435,-0.276941824,-0.393681485,-0.073632511,-0.029996996,-0.217100158,-0.184392337,-0.092302181,-0.064530717,-0.012251231,0.188840008,0.040697721,-0.012882383,0.054599827,-0.223354794,0.114889053,-0.396720714,0.131260126,-0.133135412,-0.049665983,0.272631873,-0.168532357,-0.750481452,0.246322557,0.106981082
28,4,0.276977629,-0.018540444,-0.11151794,0.907331309,-0.112596728,0.135402567,0.076867162,0.014833823,0.000257854,-0.033901803,-0.067394385,0.087025401,-0.095393506,-0.040800779,-0.057901536,-0.955789709,-0.955789709,-0.973274367,-0.955175567,-0.981213159,-0.979820143,-0.94635165,-0.952226787,-0.015548128,-0.019265557,-0.00273827,-0.976891805,-0.963054247,-0.972939552,0.147680902,-0.211341156,-0.089627681,-0.973724326,-0.963117634,-0.954180279,0.017742249,-0.320939754,-0.057460031,-0.953928124,0.029199977,-0.969178687,0.229111537,-0.960297525,-0.137706078,-0.979465869,0.002495927,0.012367788,0.007662353,-0.004474543,-0.015356336,-0.68936218,0.160675071,-0.076315327
28,5,0.277795069,-0.017263512,-0.106579385,0.948514848,-0.247656167,-0.03858305,0.07531316,0.009073632,-0.002678101,-0.025328154,-0.073900165,0.086517311,-0.102248409,-0.043136466,-0.052589625,-0.925471652,-0.925471652,-0.959551987,-0.89424247,-0.959681019,-0.972519802,-0.893430393,-0.934503028,0.000355353,-0.135430639,-0.12632536,-0.968513715,-0.935168978,-0.964751239,0.146890849,-0.350627823,-0.119606463,-0.880426103,-0.948160785,-0.926655192,-0.31645005,-0.35931164,-0.197616297,-0.929146479,-0.088659428,-0.952727765,0.133307643,-0.909652436,-0.317383911,-0.958758577,-0.112442883,0.00760995,0.01505054,-0.084116023,0.069070133,-0.767174065,0.252996898,0.04844234
28,6,0.275913483,-0.016753786,-0.108344853,-0.490334542,0.144073275,0.015757003,0.078077064,0.005939923,0.006009719,-0.017367706,-0.097448734,0.093579123,-0.104511627,-0.035601005,-0.053450191,-0.95811223,-0.95811223,-0.978455342,-0.937106921,-0.978220271,-0.973930868,-0.958436369,-0.961115672,-0.33011002,-0.074839101,0.233308519,-0.980013419,-0.978094827,-0.970251565,0.10429202,0.001086094,0.038219081,-0.946804235,-0.965824456,-0.961164845,-0.25886097,-0.349472545,0.123627591,-0.961035588,0.038386092,-0.973436249,0.266859315,-0.944218369,-0.181135931,-0.971830582,0.011882861,0.038817486,-0.039242516,0.020764647,0.051522313,0.603392468,-0.026467348,0.050311427
29,1,0.271999917,-0.01629156,-0.106632427,0.962374385,-0.127318079,0.095579214,0.085374335,0.022387045,0.009415473,-0.007956682,-0.081960153,0.085685224,-0.106888303,-0.047989812,-0.039236899,-0.095521339,-0.095521339,-0.240231677,-0.280573268,-0.506242118,-0.135819506,-0.034964233,-0.279734839,-0.313574138,0.232676316,0.120197007,-0.210469887,-0.088021341,-0.394877827,-0.201300455,-0.069903885,0.006485879,-0.431490048,-0.362232316,-0.397277495,0.180832984,-0.362824435,0.061951179,-0.235683306,0.099826656,-0.108978206,-0.043791818,-0.416817853,0.035179888,-0.628501116,0.079684852,0.069313313,-0.057919953,-0.07952042,0.016780843,-0.86177123,0.170953058,-0.045058947
29,2,0.265423067,-0.029946531,-0.118000588,0.929258954,-0.227120125,0.044378601,0.106345193,-0.000689019,-0.029071387,0.093198946,-0.152328112,0.085431812,-0.130429073,-0.051103512,-0.068093878,0.008343603,0.008343603,-0.344324833,0.043962768,-0.617340803,-0.10979348,-0.196011504,-0.320487883,-0.438257676,-0.131972013,-0.512761406,-0.225067771,-0.408886606,-0.646198588,-0.379789332,-0.44424872,-0.514054756,-0.26051929,-0.394045341,-0.341700132,-0.291046727,-0.666814815,-0.201814801,-0.108306403,-0.145077641,-0.239108047,-0.001643145,-0.357213897,-0.399892275,-0.697454553,0.053585293,0.055566195,-0.059401396,-0.300314024,0.122922641,-0.785485346,0.241437145,-0.009506284
29,3,0.293140441,-0.014941215,-0.098133998,0.948486215,-0.076096295,0.091965045,0.063687197,0.000621017,-0.014064298,-0.037412607,-0.085104589,0.082224407,-0.074398647,-0.067148231,-0.035964843,0.103705166,0.103705166,-0.138637624,-0.122968109,-0.539174456,0.1106632,-0.021229372,-0.26669215,-0.403870435,0.182897494,0.045375676,-0.038245821,-0.097785066,-0.411173452,-0.270161023,-0.206525791,-0.135910897,-0.189418001,-0.463125032,-0.199225894,-0.172300403,-0.376915788,-0.02016565,0.115973968,0.020422311,0.000448896,0.032732297,-0.381459882,-0.101592076,-0.596578626,0.084473725,-0.060206118,0.06815077,0.125170538,-0.113882762,-0.896443994,0.13645986,-0.04342529
29,4,0.277179978,-0.01663068,-0.110411819,0.891563755,0.155659457,0.286256064,0.07454381,0.005985314,0.003167701,-0.037927111,-0.075579767,0.058049597,-0.0953637,-0.040001843,-0.047000898,-0.978017022,-0.978017022,-0.990719808,-0.962377332,-0.995392308,-0.991093964,-0.969609502,-0.975623031,-0.028668741,0.107609318,0.210335313,-0.99344576,-0.983883193,-0.988470241,0.277955333,0.027739672,0.117192324,-0.988393569,-0.990329245,-0.973933595,0.069838773,-0.173147234,-0.019430119,-0.973346532,0.250970928,-0.990093704,0.336232797,-0.980269426,-0.069660421,-0.995063049,0.307790878,0.020355637,0.005835573,0.001355333,-0.053571971,-0.67109994,-0.023393229,-0.181737384
